papel,cotacao,pl,pvp,psr,dy,pa,pcg,pebit,pacl,evebit,evebitda,mrgebit,mrgliq,roic,roe,liqc,liq2m,patrliq,divbpatr,c5y
CSPC3,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.43,0.3862,0.1885,0.2918,0.4533,1.43,0.0,2126670000.0,1.48,0.4115
CSPC4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.43,0.3862,0.1885,0.2918,0.4533,1.43,0.0,2126670000.0,1.48,0.4115
CSRN3,24.0,6.73,2.37,1.129,0.1075,0.706,65.06,4.35,-1.49,6.79,5.74,0.2595,0.1677,0.18359999999999999,0.3517,1.05,9016.98,1703000000.0,1.55,0.0935
CSRN5,23.0,6.45,2.27,1.082,0.1234,0.676,62.35,4.17,-1.43,6.61,5.58,0.2595,0.1677,0.18359999999999999,0.3517,1.05,220.93,1703000000.0,1.55,0.0935
CSRN6,24.72,6.94,2.44,1.163,0.1148,0.727,67.01,4.48,-1.53,6.92,5.85,0.2595,0.1677,0.18359999999999999,0.3517,1.05,882.74,1703000000.0,1.55,0.0935
CSTB3,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40850000000000003,0.2898,0.22399999999999998,0.2011,2.6,0.0,8420670000.0,0.14,0.3191
CSTB4,147.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40850000000000003,0.2898,0.22399999999999998,0.2011,2.6,0.0,8420670000.0,0.14,0.3191
CSUD3,18.16,8.21,1.7,1.415,0.059699999999999996,1.129,19.17,6.39,-22.79,6.44,4.22,0.22149999999999997,0.1723,0.2192,0.20670000000000002,1.26,1073870.0,447312000.0,0.22,0.054000000000000006
CTIP3,49.5,35.13,8.76,8.248,0.0,3.774,-71.28,21.15,-14.32,21.42,18.26,0.3899,0.2348,0.2463,0.2494,0.85,0.0,1486250000.0,0.67,0.1343
CTKA3,19.01,2.7,-1.16,0.179,0.0,0.185,0.67,2.39,-0.4,11.07,8.03,0.0751,0.0665,0.0993,-0.4304,1.66,690.35,-101578000.0,-4.8,0.1858
CTKA4,17.25,2.45,-1.05,0.163,0.0,0.168,0.61,2.17,-0.36,10.85,7.87,0.0751,0.0665,0.0993,-0.4304,1.66,8843.54,-101578000.0,-4.8,0.1858
CTNM3,8.68,-0.56,1.11,0.221,0.0,0.081,-0.26,-0.66,-0.14,-3.38,-4.59,-0.3348,-0.7051999999999999,-0.14429999999999998,-1.972,0.49,1717.74,240294000.0,5.43,-0.042
CTNM4,0.87,-0.06,0.11,0.022,0.0,0.008,-0.03,-0.07,-0.01,-2.79,-3.78,-0.3348,-0.7051999999999999,-0.14429999999999998,-1.972,0.49,62687.6,240294000.0,5.43,-0.042
CTPC3,0.2,76.36,1.08,0.0,0.0,0.097,0.0,-16.86,0.0,-18.75,-18.75,0.0,0.0,0.0,0.0141,0.0,0.0,2411000.0,0.0,-0.061
CTPC4,6.5,2.48,0.03,0.0,0.0,0.003,0.0,-0.55,0.0,-2.44,-2.44,0.0,0.0,0.0,0.0141,0.0,0.0,2411000.0,0.0,-0.061
CTSA3,2.2,-1.24,0.27,0.568,0.0,0.097,1.19,-1.05,-0.29,-4.05,-4.99,-0.5435,-0.4569,-0.1065,-0.21359999999999998,1.37,15159.6,230512000.0,0.91,-0.24780000000000002
CTSA4,1.01,-0.57,0.12,0.261,0.0,0.044,0.54,-0.48,-0.13,-3.49,-4.29,-0.5435,-0.4569,-0.1065,-0.21359999999999998,1.37,36456.5,230512000.0,0.91,-0.24780000000000002
CTSA8,1.0,-0.57,0.12,0.258,0.0,0.044,0.54,-0.48,-0.13,-3.48,-4.28,-0.5435,-0.4569,-0.1065,-0.21359999999999998,1.37,0.0,230512000.0,0.91,-0.24780000000000002
CTWR3,100.0,9.76,56.77,0.317,0.0,1.141,3.79,-10.64,-142.17,-8.91,-8.91,-0.0298,0.0325,-0.2186,5.8191,1.45,0.0,879000.0,5.52,0.049400000000000006
CURY3,19.3,10.61,5.6,1.801,0.11320000000000001,1.651,4.42,7.88,29.25,7.3,7.03,0.2286,0.1776,0.321,0.5279,2.09,38121200.0,1006210000.0,0.6,0.35
CVCB3,1.9,-2.75,1.73,0.67,0.0,0.262,-6.23,7.12,-0.89,8.91,3.5,0.094,-0.2437,0.0542,-0.6281,0.93,39057800.0,578431000.0,1.42,0.1127
CXSE3,14.53,12.03,3.25,0.0,0.07339999999999999,2.932,42.63,-363.72,42.8,-353.17,-353.2,0.0,0.0,-0.0088,0.2698,1.71,54963000.0,13429400000.0,0.0,0.0
CYRE3,19.57,7.48,0.98,1.196,0.0475,0.448,1.19,7.89,7.85,10.27,9.71,0.1516,0.18789999999999998,0.0675,0.131,3.14,121945000.0,7985750000.0,0.61,0.1442
CYRE4,8.5,3.25,0.43,0.519,0.0,0.195,0.52,3.43,3.41,5.81,5.49,0.1516,0.18789999999999998,0.0675,0.131,3.14,0.0,7985750000.0,0.61,0.1442
CZLT33,29.23,11.24,1.39,0.526,0.0,0.145,1.87,3.1,-0.29,10.26,4.03,0.1697,0.09140000000000001,0.053099999999999994,0.12359999999999999,1.58,0.0,5691680000.0,3.93,0.0788
CZRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334,0.0,0.0,1145670000.0,0.0,0.1444
CZRS4,2.49,8.89,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334,0.0,0.0,1145670000.0,0.0,0.1444
DAGB33,375.0,71.75,1.6,0.64,0.0,0.51,15.24,11.87,-1.27,19.35,30.65,0.053899999999999997,0.0167,0.0496,0.022400000000000003,1.17,0.0,12597300000.0,1.18,0.3208
DASA3,3.9,-2.5,0.41,0.203,0.0,0.109,1.29,3.3,-0.25,14.1,5.67,0.0616,-0.0806,0.0378,-0.1637,1.4,3552880.0,7183710000.0,1.63,0.3147
DAYC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17329999999999998,0.0,0.0,3009030000.0,0.0,0.0815
DAYC4,8.9,4.12,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17329999999999998,0.0,0.0,3009030000.0,0.0,0.0815
DESK3,15.65,17.51,1.41,1.75,0.0027,0.561,25.4,5.43,-1.34,7.89,5.12,0.3221,0.11349999999999999,0.1191,0.08070000000000001,1.14,2383190.0,1279210000.0,0.92,0.5181
DEXP3,10.41,5.57,1.27,0.588,0.049100000000000005,0.679,1.43,6.04,2.35,5.15,4.33,0.0974,0.1219,0.16899999999999998,0.2286,3.57,768920.0,768208000.0,0.35,0.2108
DEXP4,10.32,5.53,1.26,0.583,0.052300000000000006,0.673,1.41,5.99,2.33,5.1,4.29,0.0974,0.1219,0.16899999999999998,0.2286,3.57,14725.0,768208000.0,0.35,0.2108
DFVA3,9.9,-31.38,60.69,4.327,0.0,5.365,29.1,-55.91,-31.47,-58.28,-58.28,-0.0774,-0.1379,-0.1035,-1.9342,1.33,0.0,1170000.0,2.84,0.0339
DFVA4,8.0,-25.35,49.04,3.497,0.0,4.335,23.51,-45.18,-25.43,-47.55,-47.55,-0.0774,-0.1379,-0.1035,-1.9342,1.33,0.0,1170000.0,2.84,0.0339
DHBI3,19.0,-0.83,-0.17,0.869,0.0,0.343,-0.16,-3.68,-0.13,-24.58,-59.55,-0.23579999999999998,-1.5481,-0.105,0.21030000000000001,0.12,0.0,-456340000.0,-0.99,-0.23620000000000002
DHBI4,1.01,-0.04,-0.01,0.046,0.0,0.018,-0.01,-0.2,-0.01,-21.09,-51.1,-0.23579999999999998,-1.5481,-0.105,0.21030000000000001,0.12,0.0,-456340000.0,-0.99,-0.23620000000000002
DIRR3,26.24,10.76,2.16,1.845,0.0179,0.578,1.92,10.07,-2.02,10.57,9.28,0.1832,0.196,0.0688,0.201,3.39,46996400.0,2105010000.0,0.67,0.15710000000000002
DJON4,0.18,-1.7,0.22,-0.956,0.0,0.166,-1.29,-1.42,-0.85,-1.98,-1.98,0.6737000000000001,0.5633,-0.1202,-0.1284,0.24,0.0,2702000.0,0.09,0.45189999999999997
DMFN3,12.5,11.39,0.8,0.0,0.0276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699,0.0,29.07,14359000.0,0.0,0.3442
DMMO3,1.76,-258.65,-1.72,2.854,0.0,3.346,11.9,6.37,-1.37,5.9,5.42,0.4481,-0.011000000000000001,0.7039,0.0066,2.25,0.0,-553275000.0,0.0,-0.17370000000000002
DMVF3,6.9,14.55,0.4,0.191,0.0,0.219,5.43,16.13,-1.53,15.59,2.61,0.011899999999999999,0.0132,0.0171,0.0275,1.15,1394280.0,871887000.0,0.05,0.2368
DOCA3,11.0,-0.4,-0.03,-3.064,0.0,0.03,-0.32,-0.26,-0.02,-6.86,-6.76,11.6592,6.3617,-0.12480000000000001,0.0824,0.61,0.0,-390317000.0,-0.82,-0.38799999999999996
DOCA4,5.0,-0.18,-0.01,-1.393,0.0,0.014,-0.15,-0.12,-0.01,-6.71,-6.62,11.6592,6.3617,-0.12480000000000001,0.0824,0.61,0.0,-390317000.0,-0.82,-0.38799999999999996
DOHL3,12.8,-73.09,1.39,1.655,0.0,1.001,2.19,-100.1,3.61,-108.32,130.92,-0.0165,-0.0226,-0.0108,-0.019,5.61,748.14,698034000.0,0.17,0.0545
DOHL4,4.08,-23.3,0.44,0.527,0.0,0.319,0.7,-31.91,1.15,-40.13,48.5,-0.0165,-0.0226,-0.0108,-0.019,5.61,4354.05,698034000.0,0.17,0.0545
DOTZ3,8.0,-1.93,-0.44,0.736,0.0,0.438,-0.54,-8.11,-0.28,-10.47,8.63,-0.0907,-0.38159999999999994,-0.0888,0.2296,0.33,135203.0,-240089000.0,-0.38,0.046900000000000004
DPPI3,85.0,16.65,4.99,-1.453,0.0,3.753,8.7,190.72,9.75,177.18,177.18,-0.0076,-0.0504,0.03,0.29969999999999997,3.14,0.0,545227000.0,0.06,0.1514
DPPI4,38.9,7.62,2.28,-0.665,0.0,1.718,3.98,87.28,4.46,73.74,73.74,-0.0076,-0.0504,0.03,0.29969999999999997,3.14,0.0,545227000.0,0.06,0.1514
DSUL3,7.95,5.65,0.97,0.879,0.0,0.721,1.93,2.37,2.7,1.27,1.27,0.3713,0.1602,0.4891,0.1725,3.5,0.0,236447000.0,0.01,0.3669
DTCY3,5.4,-15.67,-13.7,10.871,0.0,10.764,-26.26,-15.44,-7.83,-15.78,-29.17,-0.7041,-0.6938,-0.8151,0.8742,0.5,71.72,-4388000.0,-0.46,-0.2108
DUFB11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUQE3,28.0,-1.58,-11.29,12.103,0.0,0.428,-0.74,-1.65,-0.57,-2.7,-2.98,-7.329199999999999,-7.676,-0.2821,7.1574,0.33,0.0,-6987000.0,-7.19,-0.42700000000000005
DUQE4,2.95,-0.17,-1.19,1.275,0.0,0.045,-0.08,-0.17,-0.06,-1.23,-1.35,-7.329199999999999,-7.676,-0.2821,7.1574,0.33,0.0,-6987000.0,-7.19,-0.42700000000000005
DURA3,31.9,16.62,2.26,2.218,0.0,1.244,17.52,10.29,-10.66,11.64,11.64,0.21559999999999999,0.13390000000000002,0.1438,0.1359,1.27,0.0,1789980000.0,0.52,0.1094
DURA4,31.39,16.35,2.22,2.182,0.0,1.224,17.24,10.12,-10.49,11.47,11.47,0.21559999999999999,0.13390000000000002,0.1438,0.1359,1.27,0.0,1789980000.0,0.52,0.1094
DXCO3,7.01,9.55,0.9,0.756,0.0409,0.315,2.33,7.2,-1.0,13.08,5.2,0.1051,0.0817,0.0556,0.09449999999999999,1.7,24922400.0,6372670000.0,1.18,0.10710000000000001
DXTG4,3.68,13.02,1.32,0.675,0.0,0.689,2.44,6.26,7.48,6.33,6.33,0.10779999999999999,0.066,0.1231,0.10099999999999999,2.77,0.0,768999000.0,0.04,0.083
EALT3,11.99,4.97,1.07,0.524,0.0385,0.472,10.82,4.42,-3.11,6.29,4.65,0.1185,0.10529999999999999,0.11460000000000001,0.21530000000000002,1.12,3906.67,252047000.0,0.5,0.2066
EALT4,11.75,4.87,1.05,0.513,0.0432,0.463,10.6,4.33,-3.05,6.2,4.59,0.1185,0.10529999999999999,0.11460000000000001,0.21530000000000002,1.12,136199.0,252047000.0,0.5,0.2066
EBCO3,1.05,12.03,0.84,0.346,0.0,0.368,52.72,8.94,-15.02,8.68,8.68,0.0388,0.028999999999999998,0.0504,0.07,1.01,0.0,828097000.0,0.02,0.060899999999999996
EBCO4,1.0,11.46,0.8,0.33,0.0,0.351,50.21,8.51,-14.31,8.26,8.26,0.0388,0.028999999999999998,0.0504,0.07,1.01,0.0,828097000.0,0.02,0.060899999999999996
EBEN4,17.51,1.34,0.54,0.113,0.0,0.091,-0.65,0.58,-0.16,3.55,2.99,0.19469999999999998,0.08470000000000001,0.1773,0.40380000000000005,0.65,0.0,1268400000.0,3.02,0.0819
EBTP3,10.21,-43.56,1.17,0.548,0.0,0.353,-502.47,6.42,-0.73,8.46,2.85,0.08529999999999999,-0.0103,0.0603,-0.0268,0.99,0.0,10782200000.0,0.39,0.221
EBTP4,10.0,-42.66,1.14,0.537,0.0,0.346,-492.13,6.29,-0.71,8.33,2.81,0.08529999999999999,-0.0103,0.0603,-0.0268,0.99,0.0,10782200000.0,0.39,0.221
ECIS3,211.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,1.53,0.349,0.1418,0.12480000000000001,0.0733,1.38,0.0,129346000.0,0.38,0.0466
ECIS4,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,1.53,0.349,0.1418,0.12480000000000001,0.0733,1.38,0.0,129346000.0,0.38,0.0466
ECOR3,6.63,6.71,1.55,0.493,0.042,0.168,-16.42,1.44,-0.25,5.87,4.66,0.34340000000000004,0.077,0.1471,0.2318,0.96,33244000.0,2969360000.0,6.6,0.2414
ECPR3,90.25,-9.87,1.21,0.0,0.0,0.621,174.62,-82.52,-1.29,-82.15,-82.27,0.0,0.0,-0.0075,-0.12279999999999999,2.97,0.0,141476000.0,0.0,0.0
ECPR4,90.74,-9.92,1.22,0.0,0.0,0.624,175.57,-82.97,-1.29,-82.6,-82.72,0.0,0.0,-0.0075,-0.12279999999999999,2.97,0.0,141476000.0,0.0,0.0
EEEL3,421.01,6.71,2.02,2.175,0.0,0.687,5.29,3.89,-1.56,5.62,5.58,0.5596,0.3257,0.1918,0.30079999999999996,2.49,0.0,2000040000.0,1.1,0.1258
EEEL4,410.0,6.54,1.97,2.118,0.0,0.669,5.15,3.79,-1.52,5.52,5.48,0.5596,0.3257,0.1918,0.30079999999999996,2.49,0.0,2000040000.0,1.1,0.1258
EGIE3,43.48,8.38,3.29,3.397,0.0537,0.78,12.21,6.7,-1.41,9.72,8.25,0.5067,0.4052,0.1351,0.3926,1.51,95291600.0,10778800000.0,1.97,-0.0019
EKTR3,38.69,7.8,2.32,0.861,0.2255,0.646,11.04,3.63,-1.6,5.9,5.01,0.2373,0.1103,0.2122,0.29710000000000003,1.23,488.47,3235000000.0,1.79,0.0724
EKTR4,39.4,7.94,2.36,0.876,0.24359999999999998,0.658,11.24,3.69,-1.63,5.97,5.06,0.2373,0.1103,0.2122,0.29710000000000003,1.23,43306.1,3235000000.0,1.79,0.0724
ELCA3,24.7,28.02,12.81,3.099,0.0,1.837,48.8,11.37,-3.67,13.52,11.51,0.2725,0.1528,0.18899999999999997,0.4571,1.15,0.0,4069810000.0,3.12,0.11220000000000001
ELCA4,20.2,22.91,10.47,2.534,0.0,1.502,39.91,9.3,-3.0,11.45,9.74,0.2725,0.1528,0.18899999999999997,0.4571,1.15,0.0,4069810000.0,3.12,0.11220000000000001
ELEK3,19.11,24.46,2.66,0.619,0.0034000000000000002,1.067,3.75,52.11,-110.34,65.77,26.15,0.011899999999999999,0.0253,0.0252,0.10869999999999999,1.94,0.0,226327000.0,0.99,0.056900000000000006
ELEK4,26.0,33.27,3.62,0.842,0.0025,1.452,5.1,70.89,-150.12,84.56,33.61,0.011899999999999999,0.0253,0.0252,0.10869999999999999,1.94,0.0,226327000.0,0.99,0.056900000000000006
ELET3,35.73,18.78,0.73,2.248,0.0113,0.312,5.02,8.17,-0.77,12.43,9.08,0.2752,0.11779999999999999,0.041299999999999996,0.039,1.57,312030000.0,112582000000.0,0.54,0.0661
ELET5,99.0,52.04,2.03,6.229,0.0,0.864,13.9,22.64,-2.15,26.89,19.66,0.2752,0.11779999999999999,0.041299999999999996,0.039,1.57,230.23,112582000000.0,0.54,0.0661
ELET6,39.89,20.97,0.82,2.51,0.045700000000000005,0.348,5.6,9.12,-0.86,13.38,9.78,0.2752,0.11779999999999999,0.041299999999999996,0.039,1.57,72141400.0,112582000000.0,0.54,0.0661
ELEV3,24.3,312.39,3.22,0.688,0.0,0.954,5.75,37.19,-5.18,51.41,51.41,0.018500000000000003,0.0027,0.0301,0.0103,1.47,0.0,489356000.0,1.35,0.0369
ELMD3,18.23,23.85,2.86,2.568,0.0048,1.129,-122.77,11.08,-3.98,13.22,8.36,0.2318,0.13470000000000001,0.1243,0.12,0.96,1129070.0,891681000.0,0.85,0.6736
ELPL3,49.32,9.65,3.15,0.507,0.0,0.341,-4.64,2.96,-0.52,5.18,4.01,0.1711,0.0526,0.1272,0.32659999999999995,0.76,0.0,3091000000.0,2.43,0.0698
ELPL4,15.98,3.13,1.02,0.164,0.0,0.111,-1.5,0.96,-0.17,3.17,2.46,0.1711,0.0526,0.1272,0.32659999999999995,0.76,0.0,3091000000.0,2.43,0.0698
ELPL5,30.5,5.97,1.95,0.314,0.0,0.211,-2.87,1.83,-0.32,4.05,3.14,0.1711,0.0526,0.1272,0.32659999999999995,0.76,0.0,3091000000.0,2.43,0.0698
ELPL6,30.2,5.91,1.93,0.311,0.0,0.209,-2.84,1.81,-0.32,4.03,3.12,0.1711,0.0526,0.1272,0.32659999999999995,0.76,0.0,3091000000.0,2.43,0.0698
ELUM3,36.0,11.12,1.5,0.94,0.0,0.886,2.31,14.76,2.51,10.02,10.02,0.0637,0.08460000000000001,0.094,0.13470000000000001,2.02,0.0,443231000.0,0.08,0.084
ELUM4,47.9,14.79,1.99,1.251,0.0,1.178,3.07,19.64,3.34,14.9,14.9,0.0637,0.08460000000000001,0.094,0.13470000000000001,2.02,0.0,443231000.0,0.08,0.084
EMAE4,47.01,11.27,1.56,2.807,0.044500000000000005,0.819,2.26,28.92,-22.52,21.65,19.37,0.0971,0.249,0.0359,0.1387,5.73,567297.0,1110980000.0,0.0,0.0883
EMBR3,38.4,21.96,2.04,1.06,0.0,0.528,2.86,13.27,-3.05,15.94,10.28,0.0799,0.0493,0.051500000000000004,0.09300000000000001,1.51,216539000.0,13924100000.0,0.94,0.2118
ENAT3,20.66,121.08,1.32,3.122,0.0,0.624,3.94,22.75,-2.67,27.25,6.14,0.1373,0.0258,0.0374,0.0109,2.17,62686300.0,4154130000.0,0.74,0.1784
ENBR3,24.08,10.09,1.26,0.803,0.0,0.41,9.32,3.26,-1.05,5.53,4.22,0.2463,0.092,0.1429,0.1246,1.21,0.0,11128500000.0,1.12,0.0364
ENER3,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1177430000.0,3.23,0.15789999999999998
ENER5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1177430000.0,3.23,0.15789999999999998
ENER6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1177430000.0,3.23,0.15789999999999998
ENEV3,12.7,-304.45,1.63,2.089,0.0,0.467,18.23,7.74,-0.88,14.45,9.06,0.2699,0.015300000000000001,0.06480000000000001,-0.0054,1.26,98816100.0,12326800000.0,1.61,0.3395
ENGI11,46.15,8.82,1.39,0.705,0.032799999999999996,0.298,5.12,3.0,-0.65,6.3,5.1,0.2348,0.10710000000000001,0.1184,0.1572,1.28,150104000.0,15247500000.0,2.12,0.1107
ENGI3,14.77,14.11,2.22,1.128,0.020499999999999997,0.477,8.19,4.81,-1.03,8.1,6.57,0.2348,0.10710000000000001,0.1184,0.1572,1.28,93257.8,15247500000.0,2.12,0.1107
ENGI4,7.93,7.58,1.19,0.606,0.0382,0.256,4.4,2.58,-0.55,5.88,4.76,0.2348,0.10710000000000001,0.1184,0.1572,1.28,106316.0,15247500000.0,2.12,0.1107
ENJU3,2.18,-8.22,1.33,2.006,0.0,0.994,2.33,-6.11,2.84,-2.94,-4.79,-0.3282,-0.24420000000000003,-0.3815,-0.162,3.4,3742630.0,331849000.0,0.0,0.3997
ENMT3,82.7,11.85,4.75,2.3,0.0401,1.352,30.21,7.52,-3.03,9.33,8.33,0.30579999999999996,0.1941,0.2048,0.40090000000000003,1.2,11132.0,3811240000.0,1.42,0.1266
ENMT4,55.7,7.98,3.2,1.549,0.0596,0.91,20.35,5.07,-2.04,6.87,6.14,0.30579999999999996,0.1941,0.2048,0.40090000000000003,1.2,10294.5,3811240000.0,1.42,0.1266
EPAR3,7.0,-4.7,1.29,0.389,0.4104,1.05,4.83,-62.74,13.53,-61.99,5.12,-0.0062,-0.08259999999999999,-0.0172,-0.2749,5.6,76197.0,80486000.0,0.01,-0.0329
EPAR4,3.3,-2.22,0.61,0.183,0.0,0.495,2.28,-29.58,6.38,-28.83,2.38,-0.0062,-0.08259999999999999,-0.0172,-0.2749,5.6,0.0,80486000.0,0.01,-0.0329
EQMA3B,26.01,5.54,1.09,0.739,0.0915,0.459,8.71,3.28,-1.37,5.05,4.21,0.2255,0.1334,0.1611,0.19690000000000002,1.27,10201.4,3915830000.0,0.77,0.1026
EQMA5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3915830000.0,0.0,0.1026
EQPA3,6.94,6.87,3.02,1.469,0.10949999999999999,1.049,10.65,4.69,-2.92,5.8,5.11,0.3134,0.2137,0.2638,0.4396,1.5,49721.9,5075140000.0,0.96,0.1769
EQPA5,9.0,8.91,3.92,1.905,0.08439999999999999,1.36,13.81,6.08,-3.79,7.19,6.34,0.3134,0.2137,0.2638,0.4396,1.5,41.86,5075140000.0,0.96,0.1769
EQPA6,7.01,6.94,3.05,1.483,0.1084,1.06,10.75,4.73,-2.95,5.85,5.15,0.3134,0.2137,0.2638,0.4396,1.5,16.3,5075140000.0,0.96,0.1769
EQPA7,9.0,8.91,3.92,1.905,0.08439999999999999,1.36,13.81,6.08,-3.79,7.19,6.34,0.3134,0.2137,0.2638,0.4396,1.5,209.3,5075140000.0,0.96,0.1769
EQTL3,29.48,15.43,1.58,0.831,0.015300000000000001,0.337,5.45,3.69,-0.66,7.53,6.21,0.22510000000000002,0.07780000000000001,0.105,0.1024,1.36,236317000.0,21396000000.0,2.07,0.2245
ESCE3,172.0,2.85,0.57,0.197,0.0,0.135,-4.34,1.04,-0.25,4.0,3.3,0.1898,0.069,0.14679999999999999,0.2002,0.88,0.0,1771250000.0,1.83,0.0873
ESPA3,1.12,-16.85,0.47,0.4,0.0,0.179,0.98,3.18,-0.95,8.69,5.09,0.12560000000000002,-0.0256,0.061200000000000004,-0.0278,1.75,1011970.0,863570000.0,0.99,0.23010000000000003
ESTC11,23.5,15.72,0.76,0.457,0.0,0.252,3.26,2.99,-0.59,8.38,4.19,0.15289999999999998,0.0294,0.0946,0.0482,1.48,0.0,3197080000.0,1.62,0.1
ESTC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,2.7,0.15289999999999998,0.0294,0.0946,0.0482,1.48,0.0,3197080000.0,1.62,0.1
ESTR3,7.6,-3.18,-0.11,0.386,0.0,0.214,-0.1,-10.82,-0.09,-23.55,-36.01,-0.035699999999999996,-0.1215,-0.0215,0.0354,0.16,0.0,-546441000.0,-0.14,0.1023
ESTR4,2.05,-0.86,-0.03,0.104,0.0,0.058,-0.03,-2.92,-0.02,-15.65,-23.93,-0.035699999999999996,-0.1215,-0.0215,0.0354,0.16,1082.23,-546441000.0,-0.14,0.1023
ETER3,6.28,3.68,0.5,0.353,0.06709999999999999,0.302,1.27,7.68,6.87,9.94,5.47,0.046,0.0959,0.042199999999999994,0.1369,2.16,1400870.0,769884000.0,0.17,0.2263
ETER4,9.85,5.77,0.79,0.553,0.0,0.474,1.99,12.04,10.78,14.31,7.88,0.046,0.0959,0.042199999999999994,0.1369,2.16,0.0,769884000.0,0.17,0.2263
EUCA3,15.0,3.48,0.56,0.526,0.0558,0.334,2.06,3.66,-6.63,5.23,3.14,0.1437,0.151,0.09949999999999999,0.1618,1.83,12008.4,2463670000.0,0.3,0.1457
EUCA4,14.56,3.38,0.55,0.511,0.0632,0.324,1.99,3.55,-6.44,5.12,3.08,0.1437,0.151,0.09949999999999999,0.1618,1.83,1519540.0,2463670000.0,0.3,0.1457
EVEN3,6.38,5.64,0.64,0.426,0.1577,0.172,0.32,4.03,0.99,5.2,5.05,0.10550000000000001,0.1202,0.050499999999999996,0.1142,3.55,5989640.0,1980140000.0,0.72,0.13019999999999998
EZTC3,13.48,11.73,0.63,2.78,0.020499999999999997,0.507,1.35,29.16,2.19,29.99,23.93,0.0953,0.23920000000000002,0.0202,0.054000000000000006,9.13,29210400.0,4702530000.0,0.18,0.0554
FBMC3,80.0,-3.78,-0.92,3.858,0.0,1.384,-1.79,-2.85,-0.64,-3.31,-3.69,-1.3559,-1.0197,-0.647,0.2419,0.31,0.0,-63552000.0,-0.15,-0.3166
FBMC4,1.96,-0.09,-0.02,0.095,0.0,0.034,-0.04,-0.07,-0.02,-0.53,-0.59,-1.3559,-1.0197,-0.647,0.2419,0.31,0.0,-63552000.0,-0.15,-0.3166
FBRA4,34.58,-39.57,1.66,0.457,0.0,0.738,18.94,7.4,-4.43,10.62,10.62,0.061799999999999994,-0.0115,0.11939999999999999,-0.042,1.11,0.0,213406000.0,0.77,0.12480000000000001
FCAP3,0.62,0.52,0.11,0.0,0.0,0.089,0.0,-6.18,0.0,-15.27,-15.27,0.0,0.0,0.0,0.2183,0.0,0.0,107134000.0,0.0,0.0
FCAP4,0.7,0.58,0.13,0.0,0.0,0.1,0.0,-6.98,0.0,-16.07,-16.07,0.0,0.0,0.0,0.2183,0.0,0.0,107134000.0,0.0,0.0
FESA3,14.49,17.51,1.58,2.297,0.0325,1.251,4.57,19.82,7.78,18.14,9.91,0.1159,0.1313,0.0788,0.09050000000000001,3.82,4958.93,3231320000.0,0.08,0.1814
FESA4,7.78,9.4,0.85,1.233,0.0665,0.672,2.46,10.64,4.17,8.96,4.9,0.1159,0.1313,0.0788,0.09050000000000001,3.82,7191450.0,3231320000.0,0.08,0.1814
FFTL3,25.0,53.22,2.26,3.41,0.0,1.508,23.71,20.9,-15.54,20.55,20.55,0.1632,0.0816,0.0891,0.0424,1.37,0.0,6274030000.0,0.07,0.0779
FFTL4,25.06,53.34,2.26,3.418,0.0,1.512,23.77,20.95,-15.58,20.6,20.6,0.1632,0.0816,0.0891,0.0424,1.37,0.0,6274030000.0,0.07,0.0779
FGUI3,12.0,-12.41,-2.15,16.009,0.0,25.203,-2.2,-57.76,-2.05,-70.17,-70.17,-0.2772,-1.29,-0.6074,0.1732,0.04,0.0,-222024000.0,-0.46,0.0213
